日期,oven_id,layer_id,壞掉燈管數(低功率),壞掉燈管數(高功率),進水量,進水溫,出水溫,水冷板A溫度,水冷板B溫度,累積時數,燈管功率(低功率),燈管功率(高功率)
2022/2/15,1D0,9,0,0,10,22.6,23.5,24.5,24.4,5140,59.5,63.5
2022/2/15,1D0,10,0,0,11,22.6,23.5,27.4,26.2,5062,59.5,63.5
2022/2/15,1D0,11,0,0,11,19.5,23.6,26.3,26.6,5000,57.5,61.5
2022/2/15,1D0,12,0,0,11,19.5,23.6,27.4,26.4,4950,57.5,61.5
2022/2/15,1D0,13,0,0,11,19.5,23.6,27.5,26.7,4879,57.5,61.5
2022/2/15,1D0,14,0,0,11,19.5,23.6,26.5,26.7,4824,57.5,61.5
2022/2/15,1D0,15,0,0,11,19.5,23.6,26.6,27.3,4795,57.5,61.5
2022/2/15,1D0,16,0,0,11,19.5,23.6,25.4,26,4637,57.5,61.5
2022/2/15,1D0,17,0,0,11,19.5,23.6,27.1,26.9,4741,57.5,61.5
2022/2/15,1D0,18,0,0,11,19.5,23.6,25.9,26.9,4652,57.5,61.5
2022/2/15,1D0,19,0,0,11,19.5,23.6,27.5,26.8,4425,57.5,61.5
2022/2/15,1E0,1,0,0,12,19.7,24,24.9,24,4928,57.5,61.5
2022/2/15,1E0,2,0,0,12,19.7,24,24,26,4956,57.5,61.5
2022/2/15,1E0,3,0,0,12,19.7,24,24.9,25.2,4994,57.5,61.5
2022/2/15,1E0,4,0,0,12,19.7,24,25.4,24.6,4696,57.5,61.5
2022/2/15,1E0,5,0,0,12,19.7,24,26.1,25.4,4923,57.5,61.5
2022/2/15,1E0,6,0,0,12,19.7,24,25.4,25.5,4778,57.5,61.5
2022/2/15,1E0,7,0,0,12,19.7,24,25,26.5,0,35,39
2022/2/15,1E0,8,0,0,12,19.7,24,26,25.7,4546,57.5,61.5
2022/2/15,1E0,9,0,0,11,19.7,24,25.6,26.1,4614,57.5,61.5
2022/2/15,1E0,10,0,0,11,19.7,24,25.1,24.9,0,35,39
2022/2/15,1E0,11,0,0,11,19.8,23.8,25.5,26.2,4354,55.5,59.5
2022/2/15,1E0,12,0,0,11,19.8,23.8,25.6,25.5,4369,55.5,59.5
2022/2/15,1E0,13,0,0,11,19.8,23.8,25.6,27,4206,55.5,59.5
2022/2/15,1E0,14,0,0,11,19.8,23.8,25.5,25.2,4226,55.5,59.5
2022/2/15,1E0,15,0,0,11,19.8,23.8,26.6,25.8,3716,54.5,58.5
2022/2/15,1E0,16,0,0,11,19.8,23.8,26,26.4,3999,55,59
2022/2/15,1E0,17,0,0,11,19.8,23.8,25.7,25.2,4320,55.5,59.5
2022/2/15,1E0,18,0,0,11,19.8,23.8,25.8,25.5,3999,55,59
2022/2/15,1E0,19,0,0,11,19.8,23.8,25.2,23.8,4105,55.5,59.5
2022/2/15,1G0,1,0,0,9,21,27.1,26.6,25.9,0,35,39
2022/2/15,1G0,2,0,0,9,21,27.1,25.4,25.7,0,35,39
2022/2/15,1G0,3,0,0,9,21,27.1,24.8,25.7,0,35,39
2022/2/15,1G0,4,0,0,9,21,27.1,25.7,25,0,35,39
2022/2/15,1G0,5,0,0,9,21,27.1,25.6,26,0,35,39
2022/2/15,1G0,6,0,0,9,21,27.1,26.3,25.9,0,35,39
2022/2/15,1G0,7,0,0,9,21,27.1,26.1,27.7,0,35,39
2022/2/15,1G0,8,0,0,9,21,27.1,27.1,28.2,0,35,39
2022/2/15,1G0,9,0,0,9,21,27.1,28,28.7,0,35,39
2022/2/15,1G0,10,0,0,11,21,27.1,29.5,28.8,0,35,39
2022/2/15,1G0,11,0,0,11,22,30.1,29.3,28.4,0,35,39
2022/2/15,1G0,12,0,0,11,22,30.1,29.4,28.2,0,35,39
2022/2/15,1G0,13,0,0,11,22,30.1,28.9,29.9,0,35,39
2022/2/15,1G0,14,0,0,11,22,30.1,29.3,27.2,0,35,39
2022/2/15,1G0,15,0,0,11,22,30.1,28.5,27.5,0,35,39
2022/2/15,1G0,16,0,0,11,22,30.1,27.9,26.7,0,35,39
2022/2/15,1G0,17,0,0,11,22,30.1,28.7,29.3,0,35,39
2022/2/15,1G0,18,0,0,11,22,30.1,29.5,26.9,0,35,39
2022/2/15,1G0,19,0,0,11,22,30.1,29.5,27,0,35,39
2022/2/15,2B0,1,0,0,10,20.1,23.3,22.2,22.6,4329,55.5,59.5
2022/2/15,2B0,2,0,0,10,20.1,23.3,22.6,22.4,4332,55.5,59.5
2022/2/15,2B0,3,0,0,10,20.1,23.3,23.4,23.5,4433,57.5,61.5
2022/2/15,2B0,4,0,0,10,20.1,23.3,23.1,22.4,4171,55.5,59.5
2022/2/15,2B0,5,0,0,10,20.1,23.3,24,23.2,0,35,39
2022/2/15,2B0,6,0,0,10,20.1,23.3,23,23,3555,54,58
2022/2/15,2B0,7,0,0,10,20.1,23.3,24.1,24.4,3979,55,59
2022/2/15,2B0,8,0,0,10,20.1,23.3,23.1,24.3,4260,55.5,59.5
2022/2/15,2B0,9,0,0,10,20.1,23.3,23.6,24.2,4189,55.5,59.5
2022/2/15,2B0,10,0,0,11,20.1,23.3,22.7,23.8,4073,55.5,59.5
2022/2/15,2B0,11,0,0,11,21,24.5,23.5,24,3743,54.5,58.5
2022/2/15,2B0,12,0,0,11,21,24.5,22.9,23.9,3987,55,59
2022/2/15,2B0,13,0,0,11,21,24.5,23.3,23.1,3714,54.5,58.5
2022/2/15,2B0,14,0,0,11,21,24.5,22.7,23.5,4150,55.5,59.5
2022/2/15,2B0,15,0,0,11,21,24.5,22.7,22.7,2455,51.5,55.5
2022/2/15,2B0,16,0,0,11,21,24.5,22.9,22.6,3884,55,59
2022/2/15,2B0,17,0,0,11,21,24.5,22.7,22.7,4059,55.5,59.5
2022/2/15,2B0,18,0,0,11,21,24.5,22.6,22.7,4152,55.5,59.5
2022/2/15,2B0,19,0,0,11,21,24.5,22.9,25.9,3975,55,59
2022/2/15,2C0,1,0,0,11,19.5,24.4,24.3,25.3,4222,55.5,59.5
2022/2/15,2C0,2,0,0,11,19.5,24.4,23.5,24.6,3377,53.5,57.5
2022/2/15,2C0,3,0,0,11,19.5,24.4,24.4,24.1,4192,55.5,59.5
2022/2/15,2C0,4,0,0,11,19.5,24.4,23.6,24.6,0,35,39
2022/2/15,2C0,5,0,0,11,19.5,24.4,23.9,24.5,4193,55.5,59.5
2022/2/15,2C0,6,0,0,11,19.5,24.4,24.2,24.6,3916,55,59
2022/2/15,2C0,7,0,0,11,19.5,24.4,24.3,24.6,0,35,39
2022/2/15,2C0,8,0,0,11,19.5,24.4,24.1,24.7,4144,55.5,59.5
2022/2/15,2C0,9,0,0,11,19.5,24.4,24.9,24.4,0,35,39
2022/2/15,2C0,10,0,0,11,19.5,24.4,25,25,0,35,39
2022/2/15,2C0,11,0,0,10,19.5,25.1,25,24.9,4011,55.5,59.5
2022/2/15,2C0,12,0,0,10,19.5,25.1,25.1,25.2,4039,55.5,59.5
2022/2/15,2C0,13,0,0,10,19.5,25.1,25.2,25.3,0,35,39
2022/2/15,2C0,14,0,0,10,19.5,25.1,25.2,24.5,0,35,39
2022/2/15,2C0,15,0,0,10,19.5,25.1,25,24.9,0,35,39
2022/2/15,2C0,16,0,0,10,19.5,25.1,24.7,24.6,3966,55,59
2022/2/15,2C0,17,0,0,10,19.5,25.1,25,24.9,4105,55.5,59.5
2022/2/15,2C0,18,0,0,10,19.5,25.1,24.9,24.5,0,35,39
2022/2/15,2C0,19,0,0,10,19.5,25.1,23.6,24.5,3867,55,59
2022/2/15,2D0,1,0,0,10,19.6,24.6,22.8,24.3,4006,55.5,59.5
2022/2/15,2D0,2,0,0,10,19.6,24.6,23,23.5,4290,55.5,59.5
2022/2/15,2D0,3,0,0,10,19.6,24.6,23.5,23.6,0,35,39
2022/2/15,2D0,4,0,0,10,19.6,24.6,23.5,23.7,3566,54,58
2022/2/15,2D0,5,0,0,10,19.6,24.6,23.5,23.8,0,35,39
2022/2/15,2D0,6,0,0,10,19.6,24.6,23.8,24.5,0,35,39
2022/2/15,2D0,7,0,0,10,19.6,24.6,23.4,24,3936,55,59
2022/2/15,2D0,8,0,0,10,19.6,24.6,23.7,23.6,0,35,39
2022/2/15,2D0,9,0,0,10,19.6,24.6,23.7,23.7,0,35,39
2022/2/15,2D0,10,0,0,10,19.6,24.6,23.9,23.2,0,35,39
2022/2/15,2D0,11,0,0,10,19.9,25.3,24.4,25.1,3790,54.5,58.5
2022/2/15,2D0,12,0,0,11,19.9,25.3,24,24.6,0,35,39
2022/2/15,2D0,13,0,0,10,19.9,25.3,25.3,24.9,0,35,39
2022/2/15,2D0,14,0,0,10,19.9,25.3,25,25.9,0,35,39
2022/2/15,2D0,15,0,0,10,19.9,25.3,25,25.9,0,35,39
2022/2/15,2D0,16,0,0,10,19.9,25.3,24.3,25.3,0,35,39
2022/2/15,2D0,17,0,0,10,19.9,25.3,25,26,0,35,39
2022/2/15,2D0,18,0,0,10,19.9,25.3,24.2,26,0,35,39
2022/2/15,2D0,19,0,0,10,19.9,25.3,25.1,25.2,0,35,39
2022/2/15,2E0,1,0,0,11,20.9,23.7,22.3,24.2,0,35,39
2022/2/15,2E0,2,0,0,11,20.9,23.7,21.6,22.9,0,35,39
2022/2/15,2E0,3,0,0,11,20.9,23.7,23.2,23.3,0,35,39
2022/2/15,2E0,4,0,0,11,20.9,23.7,22.5,24,3392,53.5,57.5
2022/2/15,2E0,5,0,0,11,20.9,23.7,24.1,23.3,3368,53.5,57.5
2022/2/15,2E0,6,0,0,11,20.9,23.7,22.9,23.8,0,35,39
2022/2/15,2E0,7,0,0,11,20.9,23.7,24.2,23.4,3141,53,57
2022/2/15,2E0,8,0,0,11,20.9,23.7,23.6,24.2,3228,53.5,57.5
2022/2/15,2E0,9,0,0,11,20.9,23.7,23.7,23.3,3134,53,57
2022/2/15,2E0,10,0,0,11,20.9,23.7,23.9,23.8,3146,53,57
2022/2/15,2E0,11,0,0,11,21.1,25.1,24.1,23.1,2717,52,56
2022/2/15,2E0,12,0,0,11,21.1,25.1,24.5,23.3,2380,51,55
2022/2/15,2E0,13,0,0,11,21.1,25.1,24.2,23.3,0,35,39
2022/2/15,2E0,14,0,0,11,21.1,25.1,24.3,23.8,0,35,39
2022/2/15,2E0,15,0,0,11,21.1,25.1,24.1,24.3,0,35,39
2022/2/15,2E0,16,0,0,11,21.1,25.1,24.4,24.6,0,35,39
2022/2/15,2E0,17,0,0,11,21.1,25.1,23.8,24.9,0,35,39
2022/2/15,2E0,18,0,0,11,21.1,25.1,23.7,24.5,0,35,39
2022/2/15,2E0,19,0,0,11,21.1,25.1,24.4,24.3,0,35,39
2022/2/15,2G0,1,0,0,10,21.2,25.2,22.7,24.4,0,35,39
2022/2/15,2G0,2,0,0,10,21.2,25.2,22.6,22.8,0,35,39
2022/2/15,2G0,3,0,0,10,21.2,25.2,23.4,23,0,35,39
2022/2/15,2G0,4,0,0,10,21.2,25.2,23.5,23.2,0,35,39
2022/2/15,2G0,5,0,0,10,21.2,25.2,23.6,23.2,0,35,39
2022/2/15,2G0,6,0,0,10,21.2,25.2,23.3,23.9,0,35,39
2022/2/15,2G0,7,0,0,10,21.2,25.2,23.8,24,0,35,39
2022/2/15,2G0,8,0,0,10,21.2,25.2,23.6,24.3,0,35,39
2022/2/15,2G0,9,0,0,10,21.2,25.2,23.8,23.9,0,35,39
2022/2/15,2G0,10,0,0,10,21.2,25.2,24.7,24.2,0,35,39
2022/2/15,2G0,11,0,0,10,21.1,26.3,24.7,24.2,0,35,39
2022/2/15,2G0,12,0,0,11,21.1,26.3,24.8,24.4,0,35,39
2022/2/15,2G0,13,0,0,11,21.1,26.3,24.2,25.2,0,35,39
2022/2/15,2G0,14,0,0,11,21.1,26.3,24.6,25.5,0,35,39
2022/2/15,2G0,15,0,0,10,21.1,26.3,23.3,24.6,0,35,39
2022/2/15,2G0,16,0,0,10,21.1,26.3,24,24.6,0,35,39
2022/2/15,2G0,17,0,0,10,21.1,26.3,23.5,24.4,0,35,39
2022/2/15,2G0,18,0,0,10,21.1,26.3,22.7,24,0,35,39
2022/2/15,2G0,19,0,0,10,21.1,26.3,24.9,24.8,0,35,39
2022/2/16,1B0,1,0,0,11,20.3,24.8,23.3,25.2,6372,63.5,67.5
2022/2/16,1B0,2,0,0,11,20.3,24.8,24.2,22.4,4857,57.5,61.5
2022/2/16,1B0,3,0,0,11,20.3,24.8,23.5,23.1,6403,63.5,67.5
2022/2/16,1B0,4,0,0,11,20.3,24.8,24.8,25.7,5651,61.5,65.5
2022/2/16,1B0,5,0,0,11,20.3,24.8,25.1,24.5,6049,63.5,67.5
2022/2/16,1B0,6,0,0,11,20.3,24.8,24.8,23.8,6077,63.5,67.5
2022/2/16,1B0,7,0,0,11,20.3,24.8,25.1,25.1,5832,61.5,65.5
2022/2/16,1B0,8,0,0,11,20.3,24.8,25,24.6,6159,63.5,67.5
2022/2/16,1B0,9,0,0,9,20.3,24.8,27.9,26.9,5905,61.5,65.5
2022/2/16,1B0,10,0,0,11,20.3,24.8,26.1,25.9,6068,63.5,67.5
2022/2/16,1B0,11,0,0,11,20,24.6,29.6,25.9,6083,63.5,67.5
2022/2/16,1B0,12,0,0,11,20,24.6,26.9,25.9,5990,61.5,65.5
2022/2/16,1B0,13,0,0,11,20,24.6,27.7,27,6682,65.5,69.5
2022/2/16,1B0,14,0,0,11,20,24.6,27.7,25.8,5889,61.5,65.5
2022/2/16,1B0,15,0,0,11,20,24.6,26.2,27,5912,61.5,65.5
2022/2/16,1B0,16,0,0,11,20,24.6,26.9,26.6,5911,61.5,65.5
2022/2/16,1B0,17,0,0,11,20,24.6,30.9,26.8,5922,61.5,65.5
2022/2/16,1B0,18,0,0,11,20,24.6,25.6,27.2,5759,61.5,65.5
2022/2/16,1B0,19,0,0,11,20,24.6,26.9,27.2,0,35,39
2022/2/16,1C0,1,0,0,11,22.8,25.5,24.2,23,5517,61.5,65.5
2022/2/16,1C0,2,0,0,11,22.8,25.5,23.1,24,5866,61.5,65.5
2022/2/16,1C0,3,0,0,11,22.8,25.5,24.9,24.3,5847,61.5,65.5
2022/2/16,1C0,4,0,0,11,22.8,25.5,24,24.9,5930,61.5,65.5
2022/2/16,1C0,5,0,0,11,22.8,25.5,24.5,24.3,5514,61.5,65.5
2022/2/16,1C0,6,0,0,11,22.8,25.5,25.3,25.4,5800,61.5,65.5
2022/2/16,1C0,7,0,0,11,22.8,25.5,24.3,25.2,5830,61.5,65.5
2022/2/16,1C0,8,0,0,11,22.8,25.5,24.7,25.2,5748,61.5,65.5
2022/2/16,1C0,9,0,0,10,22.8,25.5,24.7,25.2,5604,61.5,65.5
2022/2/16,1C0,10,0,0,12,22.8,25.5,25.6,25.4,5558,61.5,65.5
2022/2/16,1C0,11,0,0,12,23.4,24.1,25.2,25.9,5354,59.5,63.5
2022/2/16,1C0,12,0,0,12,23.4,24.1,25.2,25,5580,61.5,65.5
2022/2/16,1C0,13,0,0,12,23.4,24.1,29.2,27.4,5754,61.5,65.5
2022/2/16,1C0,14,0,0,12,23.4,24.1,28.1,28.1,5536,61.5,65.5
2022/2/16,1C0,15,0,0,12,23.4,24.1,30.5,27.8,5554,61.5,65.5
2022/2/16,1C0,16,0,0,12,23.4,24.1,28,27.4,0,35,39
2022/2/16,1C0,17,0,0,12,23.4,24.1,26.6,25.3,5558,61.5,65.5
2022/2/16,1C0,18,0,0,12,23.4,24.1,27.1,26,5447,59.5,63.5
2022/2/16,1C0,19,0,0,12,23.4,24.1,27.2,25,5389,59.5,63.5
2022/2/16,1D0,1,0,0,10,22.6,23.5,23.8,23.8,5155,59.5,63.5
2022/2/16,1D0,2,0,0,10,22.6,23.5,22.9,23.6,5503,61.5,65.5
2022/2/16,1D0,3,0,0,10,22.6,23.5,24,24.4,5430,59.5,63.5
2022/2/16,1D0,4,0,0,10,22.6,23.5,24.1,24.8,5381,59.5,63.5
2022/2/16,1D0,5,0,0,10,22.6,23.5,25.6,24.4,5327,59.5,63.5
2022/2/16,1D0,6,0,0,10,22.6,23.5,25,25,5212,59.5,63.5
2022/2/16,1D0,7,0,0,10,22.6,23.5,25.2,25.6,5267,59.5,63.5
2022/2/16,1D0,8,0,0,10,22.6,23.5,25.7,25,4711,57.5,61.5
2022/2/16,1D0,9,0,0,10,22.6,23.5,24.5,24.4,5160,59.5,63.5
2022/2/16,1D0,10,0,0,11,22.6,23.5,27.4,26.2,5080,59.5,63.5
2022/2/16,1D0,11,0,0,11,19.5,23.6,26.3,26.6,5019,59.5,63.5
2022/2/16,1D0,12,0,0,11,19.5,23.6,27.4,26.4,4968,57.5,61.5
2022/2/16,1D0,13,0,0,11,19.5,23.6,27.5,26.7,4899,57.5,61.5
2022/2/16,1D0,14,0,0,11,19.5,23.6,26.5,26.7,4842,57.5,61.5
2022/2/16,1D0,15,0,0,11,19.5,23.6,26.6,27.3,4813,57.5,61.5
2022/2/16,1D0,16,0,0,11,19.5,23.6,25.4,26,4657,57.5,61.5
2022/2/16,1D0,17,0,0,11,19.5,23.6,27.1,26.9,4757,57.5,61.5
2022/2/16,1D0,18,0,0,11,19.5,23.6,25.9,26.9,4671,57.5,61.5
2022/2/16,1D0,19,0,0,11,19.5,23.6,27.5,26.8,4444,57.5,61.5
2022/2/16,1E0,1,0,0,12,19.7,24,24.9,24,4944,57.5,61.5
2022/2/16,1E0,2,0,0,12,19.7,24,24,26,4976,57.5,61.5
2022/2/16,1E0,3,0,0,12,19.7,24,24.9,25.2,5010,59.5,63.5
2022/2/16,1E0,4,0,0,12,19.7,24,25.4,24.6,4713,57.5,61.5
2022/2/16,1E0,5,0,0,12,19.7,24,26.1,25.4,4939,57.5,61.5
2022/2/16,1E0,6,0,0,12,19.7,24,25.4,25.5,4795,57.5,61.5
2022/2/16,1E0,7,0,0,12,19.7,24,25,26.5,0,35,39
2022/2/16,1E0,8,0,0,12,19.7,24,26,25.7,4561,57.5,61.5
2022/2/16,1E0,9,0,0,11,19.7,24,25.6,26.1,4631,57.5,61.5
2022/2/16,1E0,10,0,0,11,19.7,24,25.1,24.9,0,35,39
2022/2/16,1E0,11,0,0,11,19.8,23.8,25.5,26.2,4373,55.5,59.5
2022/2/16,1E0,12,0,0,11,19.8,23.8,25.6,25.5,4386,55.5,59.5
2022/2/16,1E0,13,0,0,11,19.8,23.8,25.6,27,4223,55.5,59.5
2022/2/16,1E0,14,0,0,11,19.8,23.8,25.5,25.2,4244,55.5,59.5
2022/2/16,1E0,15,0,0,11,19.8,23.8,26.6,25.8,3733,54.5,58.5
2022/2/16,1E0,16,0,0,11,19.8,23.8,26,26.4,4015,55.5,59.5
2022/2/16,1E0,17,0,0,11,19.8,23.8,25.7,25.2,4336,55.5,59.5
2022/2/16,1E0,18,0,0,11,19.8,23.8,25.8,25.5,4017,55.5,59.5
2022/2/16,1E0,19,0,0,11,19.8,23.8,25.2,23.8,4122,55.5,59.5
2022/2/16,1G0,1,0,0,9,21,27.1,26.6,25.9,0,35,39
2022/2/16,1G0,2,0,0,9,21,27.1,25.4,25.7,0,35,39
2022/2/16,1G0,3,0,0,9,21,27.1,24.8,25.7,0,35,39
2022/2/16,1G0,4,0,0,9,21,27.1,25.7,25,0,35,39
2022/2/16,1G0,5,0,0,9,21,27.1,25.6,26,0,35,39
2022/2/16,1G0,6,0,0,9,21,27.1,26.3,25.9,0,35,39
2022/2/16,1G0,7,0,0,9,21,27.1,26.1,27.7,0,35,39
2022/2/16,1G0,8,0,0,9,21,27.1,27.1,28.2,0,35,39
2022/2/16,1G0,9,0,0,9,21,27.1,28,28.7,0,35,39
2022/2/16,1G0,10,0,0,11,21,27.1,29.5,28.8,0,35,39
2022/2/16,1G0,11,0,0,11,22,30.1,29.3,28.4,0,35,39
2022/2/16,1G0,12,0,0,11,22,30.1,29.4,28.2,0,35,39
2022/2/16,1G0,13,0,0,11,22,30.1,28.9,29.9,0,35,39
2022/2/16,1G0,14,0,0,11,22,30.1,29.3,27.2,0,35,39
2022/2/16,1G0,15,0,0,11,22,30.1,28.5,27.5,0,35,39
2022/2/16,1G0,16,0,0,11,22,30.1,27.9,26.7,0,35,39
2022/2/16,1G0,17,0,0,11,22,30.1,28.7,29.3,0,35,39
2022/2/16,1G0,18,0,0,11,22,30.1,29.5,26.9,0,35,39
2022/2/16,1G0,19,0,0,11,22,30.1,29.5,27,0,35,39
2022/2/16,2B0,1,0,0,10,20.1,23.3,22.2,22.6,4349,55.5,59.5
2022/2/16,2B0,2,0,0,10,20.1,23.3,22.6,22.4,4351,55.5,59.5
2022/2/16,2B0,3,0,0,10,20.1,23.3,23.4,23.5,4451,57.5,61.5
2022/2/16,2B0,4,0,0,10,20.1,23.3,23.1,22.4,4191,55.5,59.5
2022/2/16,2B0,5,0,0,10,20.1,23.3,24,23.2,0,35,39
2022/2/16,2B0,6,0,0,10,20.1,23.3,23,23,3575,54,58
2022/2/16,2B0,7,0,0,10,20.1,23.3,24.1,24.4,3999,55,59
2022/2/16,2B0,8,0,0,10,20.1,23.3,23.1,24.3,4278,55.5,59.5
2022/2/16,2B0,9,0,0,10,20.1,23.3,23.6,24.2,4208,55.5,59.5
2022/2/16,2B0,10,0,0,11,20.1,23.3,22.7,23.8,4092,55.5,59.5
2022/2/16,2B0,11,0,0,11,21,24.5,23.5,24,3762,54.5,58.5
2022/2/16,2B0,12,0,0,11,21,24.5,22.9,23.9,4006,55.5,59.5
2022/2/16,2B0,13,0,0,11,21,24.5,23.3,23.1,3733,54.5,58.5
2022/2/16,2B0,14,0,0,11,21,24.5,22.7,23.5,4169,55.5,59.5
2022/2/16,2B0,15,0,0,11,21,24.5,22.7,22.7,2473,51.5,55.5
2022/2/16,2B0,16,0,0,11,21,24.5,22.9,22.6,3902,55,59
2022/2/16,2B0,17,0,0,11,21,24.5,22.7,22.7,4077,55.5,59.5
2022/2/16,2B0,18,0,0,11,21,24.5,22.6,22.7,4170,55.5,59.5
2022/2/16,2B0,19,0,0,11,21,24.5,22.9,25.9,3993,55,59
2022/2/16,2C0,1,0,0,11,19.5,24.4,24.3,25.3,4240,55.5,59.5
2022/2/16,2C0,2,0,0,11,19.5,24.4,23.5,24.6,3394,53.5,57.5
2022/2/16,2C0,3,0,0,11,19.5,24.4,24.4,24.1,4210,55.5,59.5
2022/2/16,2C0,4,0,0,11,19.5,24.4,23.6,24.6,0,35,39
2022/2/16,2C0,5,0,0,11,19.5,24.4,23.9,24.5,4211,55.5,59.5
2022/2/16,2C0,6,0,0,11,19.5,24.4,24.2,24.6,3935,55,59
2022/2/16,2C0,7,0,0,11,19.5,24.4,24.3,24.6,0,35,39
2022/2/16,2C0,8,0,0,11,19.5,24.4,24.1,24.7,4161,55.5,59.5
2022/2/16,2C0,9,0,0,11,19.5,24.4,24.9,24.4,0,35,39
2022/2/16,2C0,10,0,0,11,19.5,24.4,25,25,0,35,39
2022/2/16,2C0,11,0,0,10,19.5,25.1,25,24.9,4029,55.5,59.5
2022/2/16,2C0,12,0,0,10,19.5,25.1,25.1,25.2,4057,55.5,59.5
2022/2/16,2C0,13,0,0,10,19.5,25.1,25.2,25.3,0,35,39
2022/2/16,2C0,14,0,0,10,19.5,25.1,25.2,24.5,0,35,39
2022/2/16,2C0,15,0,0,10,19.5,25.1,25,24.9,0,35,39
2022/2/16,2C0,16,0,0,10,19.5,25.1,24.7,24.6,3984,55,59
2022/2/16,2C0,17,0,0,10,19.5,25.1,25,24.9,4121,55.5,59.5
2022/2/16,2C0,18,0,0,10,19.5,25.1,24.9,24.5,0,35,39
2022/2/16,2C0,19,0,0,10,19.5,25.1,23.6,24.5,3884,55,59
2022/2/16,2D0,1,0,0,10,19.6,24.6,22.8,24.3,4026,55.5,59.5
2022/2/16,2D0,2,0,0,10,19.6,24.6,23,23.5,4306,55.5,59.5
2022/2/16,2D0,3,0,0,10,19.6,24.6,23.5,23.6,0,35,39
2022/2/16,2D0,4,0,0,10,19.6,24.6,23.5,23.7,3590,54,58
2022/2/16,2D0,5,0,0,10,19.6,24.6,23.5,23.8,0,35,39
2022/2/16,2D0,6,0,0,10,19.6,24.6,23.8,24.5,0,35,39
2022/2/16,2D0,7,0,0,10,19.6,24.6,23.4,24,3955,55,59
2022/2/16,2D0,8,0,0,10,19.6,24.6,23.7,23.6,0,35,39
2022/2/16,2D0,9,0,0,10,19.6,24.6,23.7,23.7,0,35,39
2022/2/16,2D0,10,0,0,10,19.6,24.6,23.9,23.2,0,35,39
2022/2/16,2D0,11,0,0,10,19.9,25.3,24.4,25.1,3806,55,59
2022/2/16,2D0,12,0,0,11,19.9,25.3,24,24.6,0,35,39
2022/2/16,2D0,13,0,0,10,19.9,25.3,25.3,24.9,0,35,39
2022/2/16,2D0,14,0,0,10,19.9,25.3,25,25.9,0,35,39
2022/2/16,2D0,15,0,0,10,19.9,25.3,25,25.9,0,35,39
2022/2/16,2D0,16,0,0,10,19.9,25.3,24.3,25.3,0,35,39
2022/2/16,2D0,17,0,0,10,19.9,25.3,25,26,0,35,39
2022/2/16,2D0,18,0,0,10,19.9,25.3,24.2,26,0,35,39
2022/2/16,2D0,19,0,0,10,19.9,25.3,25.1,25.2,0,35,39
2022/2/16,2E0,1,0,0,11,20.9,23.7,22.3,24.2,0,35,39
2022/2/16,2E0,2,0,0,11,20.9,23.7,21.6,22.9,0,35,39
2022/2/16,2E0,3,0,0,11,20.9,23.7,23.2,23.3,0,35,39
2022/2/16,2E0,4,0,0,11,20.9,23.7,22.5,24,3406,54,58
2022/2/16,2E0,5,0,0,11,20.9,23.7,24.1,23.3,3383,53.5,57.5
2022/2/16,2E0,6,0,0,11,20.9,23.7,22.9,23.8,0,35,39
2022/2/16,2E0,7,0,0,11,20.9,23.7,24.2,23.4,3157,53,57
2022/2/16,2E0,8,0,0,11,20.9,23.7,23.6,24.2,3242,53.5,57.5
2022/2/16,2E0,9,0,0,11,20.9,23.7,23.7,23.3,3149,53,57
2022/2/16,2E0,10,0,0,11,20.9,23.7,23.9,23.8,3161,53,57
2022/2/16,2E0,11,0,0,11,21.1,25.1,24.1,23.1,2731,52,56
2022/2/16,2E0,12,0,0,11,21.1,25.1,24.5,23.3,2393,51,55
2022/2/16,2E0,13,0,0,11,21.1,25.1,24.2,23.3,0,35,39
2022/2/16,2E0,14,0,0,11,21.1,25.1,24.3,23.8,0,35,39
2022/2/16,2E0,15,0,0,11,21.1,25.1,24.1,24.3,0,35,39
2022/2/16,2E0,16,0,0,11,21.1,25.1,24.4,24.6,0,35,39
2022/2/16,2E0,17,0,0,11,21.1,25.1,23.8,24.9,0,35,39
2022/2/16,2E0,18,0,0,11,21.1,25.1,23.7,24.5,0,35,39
2022/2/16,2E0,19,0,0,11,21.1,25.1,24.4,24.3,0,35,39
2022/2/16,2G0,1,0,0,10,21.2,25.2,22.7,24.4,0,35,39
2022/2/16,2G0,2,0,0,10,21.2,25.2,22.6,22.8,0,35,39
2022/2/16,2G0,3,0,0,10,21.2,25.2,23.4,23,0,35,39
2022/2/16,2G0,4,0,0,10,21.2,25.2,23.5,23.2,0,35,39
2022/2/16,2G0,5,0,0,10,21.2,25.2,23.6,23.2,0,35,39
2022/2/16,2G0,6,0,0,10,21.2,25.2,23.3,23.9,0,35,39
2022/2/16,2G0,7,0,0,10,21.2,25.2,23.8,24,0,35,39
2022/2/16,2G0,8,0,0,10,21.2,25.2,23.6,24.3,0,35,39
2022/2/16,2G0,9,0,0,10,21.2,25.2,23.8,23.9,0,35,39
2022/2/16,2G0,10,0,0,10,21.2,25.2,24.7,24.2,0,35,39
2022/2/16,2G0,11,0,0,10,21.1,26.3,24.7,24.2,0,35,39
2022/2/16,2G0,12,0,0,11,21.1,26.3,24.8,24.4,0,35,39
